                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                  0.449,                 0.2779,                0.91895,                0.97649,                0.93946,                0.96898,                0.87621,                0.55272,                0.32107,                0.93869,             0.00055081,             0.00055081,             0.00055081
                    116,                0.44725,                 0.2815,                0.91197,                0.98626,                0.95389,                0.96955,                0.86995,                0.53757,                0.32259,                0.92371,             0.00054463,             0.00054463,             0.00054463
                    117,                0.44554,                0.28072,                0.91502,                0.98592,                0.96078,                0.97586,                0.87858,                0.53234,                0.30526,                 0.9194,             0.00053844,             0.00053844,             0.00053844
                    118,                0.44498,                0.27929,                0.91389,                0.98683,                0.96201,                0.97617,                0.88279,                0.53528,                0.30826,                0.92233,             0.00053225,             0.00053225,             0.00053225
                    119,                0.45061,                0.27659,                0.91524,                0.99053,                0.96665,                0.98044,                0.87996,                0.51757,                0.30883,                0.91088,             0.00052606,             0.00052606,             0.00052606
                    120,                0.45673,                0.28397,                0.92361,                0.98479,                0.95596,                 0.9752,                0.87658,                0.53585,                 0.3075,                0.92487,             0.00051988,             0.00051988,             0.00051988
                    121,                 0.4499,                0.28084,                0.92069,                0.97077,                0.94112,                0.97011,                0.87198,                 0.5395,                0.32464,                0.93222,             0.00051369,             0.00051369,             0.00051369
                    122,                0.44979,                0.28151,                0.91708,                0.97366,                0.92059,                 0.9637,                0.86776,                0.54148,                0.33974,                0.93196,              0.0005075,              0.0005075,              0.0005075
                    123,                0.43974,                  0.272,                0.91295,                0.97366,                0.95354,                0.96965,                0.86702,                0.56184,                0.32354,                 0.9424,             0.00050131,             0.00050131,             0.00050131
                    124,                0.44163,                0.27286,                0.91165,                0.97537,                0.92804,                 0.9686,                0.87503,                0.53761,                0.31782,                0.93387,             0.00049513,             0.00049513,             0.00049513
                    125,                0.44034,                 0.2754,                0.91288,                0.96043,                0.94815,                0.97477,                0.87283,                0.54617,                0.33153,                0.92559,             0.00048894,             0.00048894,             0.00048894
                    126,                0.43823,                0.27523,                0.90939,                0.99307,                 0.9491,                0.97608,                0.87849,                0.52621,                0.29891,                0.92329,             0.00048275,             0.00048275,             0.00048275
                    127,                 0.4339,                0.26855,                0.91119,                 0.9847,                0.93169,                0.97478,                0.88055,                0.52874,                0.32407,                0.93151,             0.00047656,             0.00047656,             0.00047656
                    128,                 0.4364,                0.27273,                0.91037,                0.99063,                0.93923,                0.97548,                0.87994,                 0.5366,                0.31774,                0.93212,             0.00047038,             0.00047038,             0.00047038
                    129,                0.45262,                0.27776,                0.91838,                0.98923,                 0.9517,                0.96994,                0.87494,                0.53442,                 0.3223,                0.93256,             0.00046419,             0.00046419,             0.00046419
                    130,                0.43593,                0.27274,                0.91348,                 0.9871,                0.95246,                 0.9714,                0.87632,                0.53521,                0.30284,                0.93448,               0.000458,               0.000458,               0.000458
                    131,                0.43497,                0.27119,                0.90924,                0.96456,                0.96549,                0.97631,                0.87066,                0.53045,                0.30645,                 0.9193,             0.00045181,             0.00045181,             0.00045181
                    132,                0.43594,                0.27067,                 0.9103,                0.98829,                0.95906,                0.97343,                0.87802,                0.53201,                0.30345,                 0.9221,             0.00044563,             0.00044563,             0.00044563
                    133,                0.43591,                0.27014,                0.91355,                0.97827,                0.95307,                0.97326,                0.87979,                0.53031,                0.30148,                0.93146,             0.00043944,             0.00043944,             0.00043944
                    134,                0.43574,                0.27296,                0.90957,                0.98301,                0.95839,                 0.9717,                0.88191,                0.53949,                0.31027,                0.93135,             0.00043325,             0.00043325,             0.00043325
                    135,                0.43753,                0.27432,                0.91154,                0.96922,                0.92519,                0.96568,                0.86767,                0.54725,                0.33153,                0.93369,             0.00042706,             0.00042706,             0.00042706
                    136,                0.43131,                0.27185,                0.91155,                0.98011,                0.93484,                0.96885,                0.87442,                0.54737,                0.31705,                0.93926,             0.00042087,             0.00042087,             0.00042087
                    137,                0.42952,                0.26786,                0.90526,                0.94456,                0.94091,                0.96733,                0.86818,                0.55265,                0.33359,                0.94336,             0.00041469,             0.00041469,             0.00041469
                    138,                0.43133,                0.26554,                0.90761,                0.95846,                0.94353,                0.96707,                0.87614,                0.54168,                0.33475,                0.94379,              0.0004085,              0.0004085,              0.0004085
                    139,                 0.4288,                 0.2634,                0.91023,                0.95537,                0.95005,                0.96845,                0.87642,                0.53764,                0.33089,                0.93853,             0.00040231,             0.00040231,             0.00040231
                    140,                0.42788,                0.26749,                0.90582,                0.93605,                0.94674,                0.96501,                0.87421,                0.53414,                0.33002,                0.93393,             0.00039613,             0.00039613,             0.00039613
                    141,                0.42431,                0.26654,                0.90601,                0.97509,                0.94223,                 0.9719,                0.87915,                0.52641,                0.31294,                0.92965,             0.00038994,             0.00038994,             0.00038994
                    142,                0.42428,                0.26478,                0.90533,                0.97139,                0.94855,                0.97173,                 0.8762,                0.51754,                0.31246,                0.91322,             0.00038375,             0.00038375,             0.00038375
                    143,                0.42205,                0.26134,                0.90407,                0.97424,                0.95165,                0.96505,                0.87235,                0.53124,                0.31366,                0.92482,             0.00037756,             0.00037756,             0.00037756
                    144,                0.42254,                0.26267,                0.90192,                0.96035,                0.95439,                0.97078,                0.87738,                0.53052,                0.32081,                 0.9231,             0.00037138,             0.00037138,             0.00037138
